TrialNumber,Average gross pay,HC bearing gross rock volume,HC pore volume,HC water contact - result,Productive area,Recoverable.Accumulation size Total Resources
6448,36.0067,95.6209,7.71454,3497.09,2.65564,8.65489
7674,35.5221,93.0776,7.72473,3495.78,2.62027,8.68201
6070,34.6605,58.7084,5.04717,3449.13,1.69381,5.8819
7960,34.5294,98.6396,9.2609,3504.52,2.85668,10.627
5504,34.2879,51.6768,4.78235,3426.57,1.50715,5.99174
4336,31.2707,92.5049,8.99599,3508.28,2.95819,10.5923
9796,35.3279,104.648,10.3618,3508.42,2.96219,11.1265
2641,29.4598,111.614,10.4191,3535.69,3.78869,11.3624
1227,0,0,0,3166.59,0,0
1168,32.3622,57.3189,6.30938,3455.68,1.77116,7.22202
8736,30.1085,92.9603,9.90533,3513.07,3.08751,10.4437
522,32.4837,61.4342,6.83487,3464.32,1.89123,7.68373
3839,0,0,0,3166.59,0,0
2661,28.5445,82.2206,9.23821,3505.4,2.88044,10.8178
438,0,0,0,3166.59,0,0
4752,0,0,0,3166.59,0,0
7715,27.4898,82.7809,10.3725,3510.24,3.01133,11.5877
8173,0,0,0,3166.59,0,0
7326,36.6123,61.4286,5.23991,3447.38,1.67781,5.81899
4102,0,0,0,3166.59,0,0
2637,31.7731,95.1759,9.00129,3509.66,2.99549,10.1894
9878,32.3885,85.6595,9.48327,3496.69,2.64475,10.8826
8248,35.7179,39.7927,3.82209,3371.99,1.11408,4.49932
6612,35.2136,64.2152,6.40077,3459.97,1.82359,7.98375
7056,36.5943,59.1598,5.02726,3440.69,1.61664,6.11578
9577,34.4109,114.421,10.4401,3521.63,3.32515,11.4623
7397,37.987,68.3509,6.35917,3457.99,1.79932,7.04599
7018,41.3518,79.9749,7.00529,3467.06,1.93401,7.62759
7328,48.2666,84.2524,8.64915,3453.59,1.74556,8.99299
930,28.0972,109.004,10.5056,3538.22,3.87954,11.5869
6697,26.6183,62.736,7.39545,3485.08,2.35687,8.91644
1582,0,0,0,3166.59,0,0
8881,29.6892,100.485,8.84177,3523.56,3.38457,11.005
6949,35.5267,62.6381,7.61235,3455.02,1.76313,8.09024
2368,0,0,0,3166.59,0,0
9915,34.5607,97.3052,8.70459,3503,2.81548,10.2917
6244,42.4358,75.8764,5.70346,3457.06,1.78803,6.50416
749,38.4721,49.9073,5.76508,3399.94,1.29724,6.75722
3763,38.2234,59.5482,6.25176,3433.14,1.5579,6.7355
4323,32.5015,66.2461,6.53306,3472.19,2.03825,7.42693
7239,25.8577,92.5261,10.3277,3529.82,3.57828,11.4246
2219,0,0,0,3166.59,0,0
3463,31.2299,101.132,9.19941,3518.65,3.2383,10.9066
3510,37.8958,98.554,9.73687,3495.06,2.60066,10.7704
4890,35.6868,95.9599,8.3707,3498.32,2.68895,10.1329
8353,31.2842,105.896,8.89915,3523.57,3.38495,10.7158
5891,40.2857,62.4666,5.62591,3432.18,1.55059,6.27763
9055,26.1974,71.5931,8.64453,3499.94,2.73283,9.87321
2776,40.7826,107.734,8.19933,3496.57,2.64166,9.50098
4158,27.5319,62.8875,6.51821,3481.74,2.28417,7.62753
4526,36.5546,60.8307,5.79424,3445.88,1.66411,7.11234
6379,36.2396,95.5924,8.71493,3496.43,2.63779,9.92381
3729,0,0,0,3166.59,0,0
8245,33.0579,86.4311,9.10703,3495.57,2.61454,10.579
1226,39.066,62.2586,6.47175,3437.82,1.59368,7.60467
5931,0,0,0,3166.59,0,0
2560,37.2231,81.3626,8.5648,3477.72,2.18581,10.4869
4959,43.0749,55.3017,5.8062,3397.78,1.28385,7.01337
9252,42.0575,75.2253,6.46333,3457.11,1.78863,6.84095
242,32.9388,42.6722,3.96305,3399.66,1.2955,4.6384
6122,39.4909,83.448,9.08136,3475,2.11309,9.97159
1852,32.3815,92.885,9.22414,3504.96,2.86846,10.4999
6820,38.2887,89.8875,7.90058,3484.66,2.34763,9.06431
3807,0,0,0,3166.59,0,0
5828,35.0184,92.6071,8.41738,3496.68,2.64452,10.5285
713,29.9948,87.2087,9.41982,3506.4,2.90746,10.7641
7509,38.1814,101.46,8.8477,3497.15,2.65731,9.64194
4453,37.6663,84.6206,6.61031,3480,2.24658,7.71275
1242,32.4453,79.5121,7.78309,3489.4,2.45065,9.07432
3533,39.7567,61.7438,6.39046,3432.5,1.55304,6.91774
4086,41.2985,86.6982,7.28674,3474.48,2.0993,8.61118
851,0,0,0,3166.59,0,0
6459,40.5709,102.517,8.57607,3492.34,2.52687,9.89475
6270,35.4056,42.1252,4.84034,3382.75,1.18979,5.6242
5438,32.1392,103.229,8.22481,3517.68,3.21194,9.43208
4467,38.4824,92.9013,8.53716,3487.72,2.41413,9.44507
4575,0,0,0,3166.59,0,0
2740,38.2753,49.2184,5.19373,3398.11,1.28591,6.17886
9755,30.296,109.957,9.19884,3531.27,3.62942,10.1106
5838,28.4502,74.1713,8.68467,3495.3,2.60705,10.3343
4955,28.5032,106.112,9.30083,3533.86,3.72283,10.6174
5323,40.4073,81.3583,7.64632,3471.26,2.01346,8.3408
1854,47.9953,115.537,9.39874,3487.4,2.40726,10.2868
8712,38.5519,68.4229,7.98903,3455.98,1.77482,9.3743
5697,37.9411,67.0562,6.56077,3455.37,1.76738,7.06018
3880,36.5213,62.6063,7.46445,3451.02,1.71424,8.83838
3118,43.4732,52.3575,4.5609,3385.06,1.20436,5.80745
2875,33.9621,90.5871,8.16569,3497.52,2.6673,9.9084
3373,36.9924,53.5705,5.84831,3419.08,1.44815,6.70077
4210,38.0374,70.5596,7.08075,3461.99,1.85501,8.70581
6051,29.0465,54.8722,5.85528,3464.18,1.88912,7.14266
4997,0,0,0,3166.59,0,0
7476,37.4997,84.976,9.07555,3480.9,2.26605,10.0179
4772,0,0,0,3166.59,0,0
1148,26.1216,82.3528,10.3287,3515.48,3.15268,11.6075
3508,0,0,0,3166.59,0,0
8549,39.632,97.8042,6.90363,3490.16,2.46781,7.82934
5387,39.2285,114.022,8.91848,3506.37,2.90661,10.3217
2942,0,0,0,3166.59,0,0
3965,32.9632,105.251,9.92509,3516.97,3.19298,11.2916
1775,33.6339,87.7148,9.15685,3495.33,2.60793,10.5486
1202,39.5341,81.8294,9.45035,3473.38,2.06984,10.4211
2415,30.6456,81.3915,8.33318,3497.1,2.65589,9.70553
9676,0,0,0,3166.59,0,0
5897,37.7394,63.3324,6.56815,3447.42,1.67815,7.70963
4975,34.1055,68.754,6.80136,3471.35,2.01592,8.82647
9061,48.2721,91.3764,8.68876,3464.43,1.89294,10.1633
3760,0,0,0,3166.59,0,0
8224,32.7972,107.021,8.78649,3519.57,3.26312,10.7823
2117,33.9764,80.8342,8.36188,3486.11,2.37913,10.1979
8797,28.857,80.8815,7.828,3502.53,2.80284,9.17881
4876,33.9869,82.8594,8.80106,3488.82,2.43798,10.4332
7042,0,0,0,3166.59,0,0
8969,24.8587,94.9663,10.1812,3536.57,3.82025,11.9472
8461,33.7223,99.8221,9.34445,3508.35,2.96012,10.0286
5433,28.4859,103.642,10.245,3531.52,3.63835,11.489
6537,43.4741,66.3908,5.96357,3429.13,1.52714,6.16116
8492,39.5279,51.2852,5.6723,3399.97,1.29744,6.77161
8158,0,0,0,3166.59,0,0
2980,28.6641,45.8687,5.2059,3438.67,1.60021,5.93718
4863,44.7077,92.0289,7.55209,3472.95,2.05846,8.82241
4668,30.6728,88.3893,9.85922,3505.45,2.88168,10.7285
3323,39.9626,64.7025,6.23516,3440.95,1.61908,7.10936
338,34.8183,104.532,9.28413,3509.9,3.00221,10.609
8426,33.2316,94.5979,8.97728,3504.15,2.84662,10.4585
8343,34.3095,54.6749,5.28943,3437.8,1.59358,6.38631
6427,36.8312,65.1007,6.31375,3455.38,1.76754,7.32159
5530,41.0096,57.1361,6.81674,3412.59,1.39324,8.01327
2739,30.4028,54.1343,6.98897,3456.45,1.78057,8.04157
8093,0,0,0,3166.59,0,0
5432,33.1448,87.7091,9.01013,3496.74,2.64624,10.2488
887,0,0,0,3166.59,0,0
510,31.8818,92.1282,9.66418,3505.74,2.88968,10.7194
3652,32.0646,99.7485,8.818,3513.93,3.11086,9.79463
9440,34.8308,84.475,8.87931,3488.24,2.42529,10.4377
5015,40.4746,64.2281,5.95648,3436.93,1.58688,7.21844
1900,0,0,0,3166.59,0,0
1556,0,0,0,3166.59,0,0
3914,40.6862,72.3334,6.3696,3456.23,1.77784,7.58562
1771,34.5199,51.7384,4.57957,3425.5,1.4988,5.55221
8499,37.872,62.5983,5.89809,3444.65,1.65289,7.07524
8887,43.6345,72.1566,6.1439,3444.74,1.65366,6.98293
1684,37.4675,101.493,9.23761,3499.05,2.70882,10.6183
1621,30.4769,107.042,9.63292,3527.69,3.51225,11.3533
5301,35.0397,85.6968,9.75037,3489.18,2.44571,10.7157
1045,32.6323,96.5808,8.84089,3508.33,2.95967,10.0545
9367,34.0402,77.2839,7.68024,3481.1,2.27038,8.56972
6,36.0287,55.6729,5.22152,3431.48,1.54524,5.6038
3475,0,0,0,3166.59,0,0
499,35.3926,73.09,6.55497,3473.2,2.06512,7.81545
5034,0,0,0,3166.59,0,0
5031,35.3139,58.7008,5.9209,3445.68,1.66226,6.79084
513,31.1795,65.4458,7.98242,3474.47,2.099,8.8984
581,29.6181,98.2982,9.16069,3521.43,3.31886,10.1005
9631,38.4643,98.7128,9.72962,3493.79,2.56635,10.6155
754,36.7939,61.7611,6.30314,3447.46,1.67857,7.28608
1982,45.7232,102.285,9.32487,3479.65,2.23704,9.9639
773,32.7326,91.2304,7.71089,3501.95,2.78714,8.13412
996,28.9891,77.2534,8.49163,3497.43,2.66491,9.9296
1853,0,0,0,3166.59,0,0
5357,33.1692,88.1463,7.62459,3497.16,2.65747,8.31609
9322,37.2264,83.6732,9.08178,3480.05,2.24769,10.5052
1532,0,0,0,3166.59,0,0
5028,0,0,0,3166.59,0,0
9201,36.6217,65.6641,5.82514,3457.47,1.79304,6.72758
3428,35.3302,84.4586,8.86237,3486.64,2.39055,10.2709
2947,37.7602,71.6903,7.20367,3464.79,1.89857,8.59325
1575,0,0,0,3166.59,0,0
7861,35.0907,89.3863,9.10362,3493.09,2.54729,10.2514
2797,0,0,0,3166.59,0,0
127,39.9535,96.2721,9.08632,3487.51,2.40961,10.1292
9154,31.1663,93.1188,9.51346,3509.37,2.9878,11.0404
8566,30.4657,93.5493,9.07728,3512.44,3.07064,10.5386
3548,46.77,60.7149,5.50693,3400.07,1.29816,6.44616
8699,0,0,0,3166.59,0,0
7680,33.3153,115.412,9.64133,3526.13,3.46424,10.9425
110,32.2226,93.0158,9.1004,3505.63,2.88666,10.7168
2071,32.4031,91.5268,9.10514,3503.33,2.82463,10.7366
9379,0,0,0,3166.59,0,0
9942,35.5498,73.7367,6.56945,3473.54,2.07418,8.23786
7578,41.333,101.542,8.52619,3489.68,2.45667,9.80681
5617,39.6887,87.765,9.07271,3478.68,2.21134,10.0734
2478,30.8088,90.8439,9.37459,3507.92,2.94864,11.0999
6902,33.789,80.7014,8.4325,3486.54,2.38839,10.5119
2876,32.4414,54.4925,6.25999,3447.59,1.67972,7.85029
8759,35.2952,62.3486,6.43626,3455.3,1.76649,6.86481
5326,31.6394,125.639,10.2557,3540.71,3.97095,11.2146
8491,35.986,95.0929,8.73478,3496.6,2.6425,10.0808
1707,29.5041,82.0479,8.51337,3501.72,2.7809,9.98401
3088,46.8111,86.8815,9.06955,3462.06,1.856,10.4371
7003,35.3464,76.0481,7.03871,3476.44,2.15151,8.50176
3115,33.0676,97.7561,7.86406,3508.2,2.95625,8.8866
3572,0,0,0,3166.59,0,0
5986,38.0305,98.327,10.1058,3494.5,2.58547,11.078
8102,32.7758,89.9775,7.92058,3500.4,2.74524,9.64597
7274,42.6271,69.7939,6.21365,3442.95,1.63731,7.59658
3010,28.4915,84.5546,9.78722,3508.63,2.96772,11.4371
8659,30.2458,94.6717,10.0157,3514.64,3.13008,10.3217
7218,36.333,56.0661,5.70369,3431.2,1.54312,6.43026
3162,29.6903,58.3843,6.58193,3469.14,1.96645,7.53202
9687,0,0,0,3166.59,0,0
3502,36.3201,108.26,8.88317,3509.11,2.9807,10.7268
4553,31.8049,102.635,9.41841,3518.24,3.22701,10.9512
6025,46.5674,107.116,9.1969,3482.48,2.30024,10.6318
1902,0,0,0,3166.59,0,0
6118,34.1531,99.8399,9.02678,3506.99,2.92331,10.8092
3585,0,0,0,3166.59,0,0
1748,39.0748,116.237,9.30942,3508.89,2.97473,10.2064
6387,46.2803,77.6174,6.70978,3447.3,1.67712,7.95466
2999,29.3491,88.217,9.52018,3510.04,3.00578,11.1337
6761,0,0,0,3166.59,0,0
7158,36.8384,61.4494,6.17127,3446.32,1.66808,7.13239
8265,37.0088,47.2532,4.98985,3396.65,1.27681,5.51005
2576,31.7219,95.1582,9.26626,3509.81,2.99977,10.7857
7245,33.0911,71.749,6.26793,3477.06,2.16822,7.43499
525,32.3816,60.353,6.46531,3462.56,1.86381,7.2783
5385,28.9438,62.8795,6.39243,3477.22,2.17247,7.63837
3201,36.2,53.1867,5.7592,3421.71,1.46925,6.5079
2486,36.4623,61.8998,6.55646,3449.55,1.69764,7.84066
9774,45.5072,92.3508,7.17789,3471.86,2.02937,7.79854
9408,30.9225,91.7466,9.37488,3508.6,2.96698,10.702
6000,33.293,71.981,7.40977,3476.83,2.16204,8.74873
2975,31.258,73.1851,6.96573,3484.37,2.34132,8.51312
109,30.6852,79.3111,6.91503,3494.47,2.58467,8.6647
5919,31.5307,107.938,9.07999,3524.81,3.42328,11.1238
1603,30.4683,109.273,9.87035,3530.08,3.58645,11.016
5212,41.6698,96.8299,9.27462,3483.56,2.32374,10.4681
9840,30.7377,84.3684,7.97182,3500.38,2.74479,9.20558
6866,41.5578,109.569,8.94647,3496.38,2.63655,9.96633
8859,32.1221,115.02,9.64267,3529.9,3.5807,11.1008
7234,36.9993,86.5741,9.31674,3484.3,2.33989,10.6964
3416,39.3198,57.775,7.01452,3421.73,1.46936,8.02041
7692,31.1983,82.5344,8.78774,3496.71,2.64548,9.49001
8594,28.6322,120.118,9.69999,3546.56,4.1952,11.2271
7422,38.829,97.6547,9.6008,3491.9,2.51499,10.9971
683,32.4921,86.2181,8.59014,3497.01,2.65351,10.784
4421,32.2423,86.9329,8.86342,3498.59,2.69624,11.2896
1043,35.4867,57.2095,5.82472,3440.19,1.61214,6.91645
7805,44.707,55.0524,4.98347,3389.34,1.23141,5.58384
3029,37.0532,100.737,7.71407,3499.42,2.71872,8.76925
7462,41.1774,93.5161,8.41572,3481.13,2.27105,9.50365
8637,38.6294,63.0676,6.88008,3442.44,1.63263,8.02867
8226,36.7297,89.8108,8.86788,3489.15,2.44518,10.4091
1143,27.3324,77.683,8.08227,3503.98,2.84216,9.43401
598,27.6964,116.449,10.0255,3546.8,4.20446,11.3057
7473,28.7004,95.204,9.91169,3521.38,3.31717,11.3583
9019,35.0305,73.0951,7.95392,3474,2.08662,10.0272
8801,0,0,0,3166.59,0,0
2443,0,0,0,3166.59,0,0
4340,46.083,74.9625,7.32061,3441.79,1.62668,8.35703
8467,31.7451,92.8745,8.28816,3507.07,2.92563,9.40088
1485,0,0,0,3166.59,0,0
7953,28.9275,68.3172,7.48331,3485.3,2.36167,9.32161
9472,38.9533,78.3568,6.34516,3471.19,2.01156,7.49397
264,0,0,0,3166.59,0,0
1274,45.7446,80.2791,7.65402,3454.35,1.75494,8.56346
1696,37.7527,110.025,8.92686,3506.65,2.91435,10.3469
7379,33.563,91.0493,7.84828,3499.2,2.71279,8.83192
3641,52.1608,81.7147,7.83411,3434.28,1.56659,8.50746
3857,37.4499,104.627,9.14682,3502.19,2.79378,10.5211
7098,0,0,0,3166.59,0,0
5680,0,0,0,3166.59,0,0
9622,37.6565,100.44,9.58201,3497.52,2.66726,10.5618
3199,42.4932,82.6788,7.95759,3467.81,1.9457,8.80999
8596,37.848,64.5762,6.59431,3450.36,1.7062,7.5545
6637,33.1824,83.4044,9.78893,3491.84,2.51351,11.1186
9347,33.929,110.764,9.52901,3519.63,3.26457,10.4509
8419,33.2338,60.7506,5.32638,3460.26,1.82798,6.80475
6210,35.5866,112.769,9.78202,3516.08,3.16887,10.687
4562,0,0,0,3166.59,0,0
160,0,0,0,3166.59,0,0
4527,32.9578,102.983,8.91223,3514.44,3.12471,10.3801
2036,30.9421,96.7092,8.83936,3514.47,3.12549,11.3207
9335,31.7688,93.6003,9.94769,3507.84,2.9463,11.05
9810,0,0,0,3166.59,0,0
1019,43.2376,68.2695,5.99589,3435.89,1.57894,7.17089
4191,41.4655,61.1606,4.94639,3422.44,1.47497,5.49411
6591,37.2069,116.924,10.0749,3515.1,3.14254,11.002
2579,33.3964,73.7353,7.72077,3478.55,2.20788,8.40543
4271,38.5931,101.524,9.33053,3496.16,2.63061,10.8047
484,31.8276,84.9751,8.47682,3497.61,2.66985,9.97638
3382,0,0,0,3166.59,0,0
6399,34.4765,67.4876,6.92392,3468.57,1.95749,7.49959
8035,39.8063,73.9069,9.03121,3462.1,1.85667,10.6374
4564,29.064,93.2821,10.0185,3517.59,3.20954,11.356
8376,0,0,0,3166.59,0,0
8783,30.4003,80.4553,8.78976,3496.75,2.64653,9.82015
4957,39.1275,101.961,9.30595,3495.25,2.60587,10.9493
1776,0,0,0,3166.59,0,0
9562,33.6494,58.7821,5.74335,3453.69,1.7469,6.76613
1494,33.1826,94.9652,9.66083,3504.71,2.8619,11.0633
4852,35.0201,97.6119,9.91357,3501.95,2.78731,10.8529
7498,36.9917,100.193,9.65381,3499.04,2.70853,11.1994
4705,44.8733,67.6251,6.16291,3426.55,1.50703,7.27305
6300,0,0,0,3166.59,0,0
5959,0,0,0,3166.59,0,0
5339,33.1586,91.8461,9.86188,3501.31,2.7699,11.1326
6475,0,0,0,3166.59,0,0
6862,37.2448,95.5458,9.25219,3493.76,2.56535,10.5529
9321,0,0,0,3166.59,0,0
2932,0,0,0,3166.59,0,0
3231,34.1112,60.1723,8.0102,3455.1,1.764,8.73764
7103,36.9408,59.8903,6.67867,3441.19,1.62125,7.73217
864,36.0813,84.6649,8.69727,3484.61,2.3465,10.6143
472,34.528,93.6535,8.60626,3499.18,2.7124,9.3999
8535,31.1247,94.4488,9.69032,3511.1,3.03453,11.3955
3215,0,0,0,3166.59,0,0
6406,0,0,0,3166.59,0,0
7236,0,0,0,3166.59,0,0
7893,0,0,0,3166.59,0,0
9404,0,0,0,3166.59,0,0
832,38.6762,89.398,8.65401,3482.99,2.31145,10.2243
1320,45.2731,97.9009,7.99419,3476.85,2.16245,9.57728
6816,36.6585,94.2345,10.3966,3493.95,2.5706,11.7184
6511,31.2748,99.3275,8.87759,3516.34,3.17596,11.3793
3425,32.0582,96.673,10.0849,3510.4,3.01555,11.2326
6695,31.5619,49.2162,6.81977,3433.33,1.55935,8.05389
5483,0,0,0,3166.59,0,0
1840,36.2645,105.175,8.94484,3506.13,2.90022,9.63703
2213,42.9889,96.6747,7.71449,3480.11,2.24883,9.19567
9862,32.4438,47.7708,4.80507,3422.12,1.47242,6.01988
3524,36.0005,94.5152,8.81768,3495.97,2.62539,10.3227
7973,38.5432,101.682,9.12684,3496.44,2.63813,10.8868
9113,38.0814,59.4881,6.50526,3433.69,1.56213,7.35284
8096,0,0,0,3166.59,0,0
1948,32.3346,76.3345,8.45095,3485.26,2.36076,9.32128
8819,34.8904,90.1163,9.70433,3494.4,2.58284,11.5896
6526,40.9144,94.0572,7.86083,3482.41,2.29888,8.92202
8100,29.9544,103.028,10.2068,3525.33,3.43948,12.0231
743,37.1225,50.2776,5.78843,3407.7,1.35437,6.38325
8707,32.8211,96.8103,9.13454,3507.96,2.94964,10.4769
1442,44.3229,76.5807,7.11016,3452.13,1.72779,8.74497
1403,30.8537,96.4157,9.56061,3514.45,3.12493,10.9349
7190,26.0261,93.0601,9.319,3529.74,3.57564,11.5167
7541,36.9485,88.0341,9.72482,3486.27,2.38262,11.0459
6662,37.4438,88.9646,7.0214,3485.96,2.37595,7.93951
3074,0,0,0,3166.59,0,0
1973,26.4913,107.886,9.67022,3543.36,4.07249,11.502
2969,46.772,76.6766,6.64744,3443.17,1.63937,8.40172
4914,33.9005,75.0068,6.78165,3478.73,2.21256,8.05225
5275,36.2221,106.526,9.09146,3507.64,2.94091,10.5183
1255,34.8451,94.932,8.24988,3499.63,2.7244,9.39336
5135,47.6861,75.3846,7.01286,3436.14,1.58085,7.89052
5431,32.3589,73.3894,7.15449,3480.99,2.26798,8.18374
3884,38.9307,99.5334,8.7612,3493.44,2.55668,10.7196
7941,0,0,0,3166.59,0,0
1414,31.334,117.316,9.37184,3534.45,3.74405,11.1641
2225,26.8625,138.521,12.5069,3572.99,5.15668,13.2802
8613,39.525,64.6014,5.77685,3442.63,1.63444,6.71159
6003,30.928,90.4065,9.59036,3506.98,2.92313,11.0363
6947,38.6507,68.3224,6.80499,3455.4,1.76769,7.94094
7175,0,0,0,3166.59,0,0
5267,34.6115,102.918,8.40188,3508.84,2.97352,10.1098
7898,34.7604,93.1131,9.07012,3497.94,2.67871,10.6061
5263,37.6015,55.2669,5.55974,3421.78,1.46981,6.30151
2764,35.9615,78.0651,6.91616,3477.16,2.17079,7.72432
9716,45.4833,83.8681,8.13929,3461.28,1.84393,9.64027
3121,34.0194,81.4638,7.96222,3486.82,2.39463,9.20176
6871,38.5464,100.692,9.01641,3495.49,2.61222,10.698
1997,32.1131,104.571,9.99432,3519.32,3.25633,11.4485
8626,34.3025,94.996,8.88505,3501.29,2.76936,9.98937
6150,38.5024,102.914,8.63007,3497.73,2.67292,10.1341
3988,0,0,0,3166.59,0,0
1257,42.2715,75.0888,6.46144,3456.11,1.77635,7.80106
7075,28.447,88.9821,9.70429,3514.57,3.128,11.5735
4856,39.1614,49.4757,4.89129,3394.48,1.26338,5.88568
3987,31.6968,86.78,8.16234,3500.12,2.73781,8.93296
1928,34.0392,45.2292,5.59839,3404.22,1.32874,6.70967
4706,34.0623,84.0402,8.14963,3490.13,2.46725,9.81289
2419,35.1347,89.5986,8.66365,3493.19,2.55015,9.96194
8443,32.3391,74.5282,7.21606,3482.68,2.30458,8.09872
9540,34.6032,70.3727,6.43865,3472.02,2.03371,7.39484
5109,27.547,117.374,11.5355,3548.27,4.26087,12.4913
6972,37.0301,60.108,6.32602,3441.41,1.62322,7.33687
4678,31.5609,63.4545,7.52759,3471.15,2.01054,9.35268
7783,32.1939,106.795,10.2228,3521.38,3.31724,11.3298
1721,29.6147,83.5844,9.09098,3503.25,2.82239,10.9106
7126,35.0213,85.7786,8.48539,3489.34,2.44932,9.29184
9175,34.5667,84.9238,8.85886,3489.69,2.45681,10.6812
6536,32.7137,79.9319,7.29388,3489.07,2.44338,9.20854
6542,42.3303,121.792,9.72328,3505.28,2.87718,10.5307
6388,38.0821,78.8889,8.09932,3473.44,2.07155,8.88165
4679,33.4484,88.6036,8.85776,3496.84,2.64896,11.1036
1897,42.1067,80.1384,8.08911,3465.09,1.90322,8.83833
963,27.2188,91.9872,10.2233,3523.39,3.37954,12.141
1850,26.1272,95.0165,10.1815,3531.47,3.63668,11.8293
4179,37.0563,123.123,10.1118,3521.55,3.32258,10.9105
5941,0,0,0,3166.59,0,0
9242,31.4608,111.42,8.3487,3528.64,3.54155,9.3128
8908,39.3852,54.0072,6.65376,3409.99,1.37126,7.40516
6061,33.3435,77.2512,8.05179,3483.24,2.31683,8.95059
8863,0,0,0,3166.59,0,0
5315,34.7284,75.5136,7.87787,3477.3,2.17441,8.8908
9176,34.9312,55.4954,5.83857,3437.17,1.5887,7.094
2365,34.8799,100.025,9.05954,3504.93,2.8677,10.8812
6090,33.0815,99.4409,9.71738,3510.04,3.00594,11.0594
6528,30.5025,100.982,9.26317,3521.16,3.31063,10.8373
1361,39.3667,79.8864,7.69711,3471.85,2.02929,8.35117
1294,0,0,0,3166.59,0,0
5043,34.4083,81.5366,9.29043,3485.67,2.36968,10.4261
2102,28.1458,109.86,11.0902,3538.87,3.90326,11.9319
8284,28.4066,83.4726,8.39324,3507.55,2.9385,10.0749
8189,40.2202,79.9225,7.41758,3470.27,1.98712,9.08361
8664,36.9197,118.216,10.4165,3517.31,3.20199,11.3237
7918,27.1998,114.566,10.9464,3547,4.21203,11.9038
4462,32.4376,103.3,10.4021,3516.66,3.18458,11.9063
335,0,0,0,3166.59,0,0
2451,40.5976,54.793,4.50519,3407.06,1.34966,5.34715
9495,41.629,90.8047,7.20467,3477.55,2.18128,8.60407
520,35.0835,95.5354,9.60113,3499.58,2.72308,10.7592
4616,31.3111,105.175,9.77618,3522.73,3.35903,11.0306
9786,41.6783,68.4273,5.75989,3443.44,1.6418,6.54653
9343,36.0768,72.0339,8.41282,3470.63,1.99668,9.82043
9023,33.4245,64.7893,7.53478,3467.34,1.93838,8.55776
7527,0,0,0,3166.59,0,0
509,34.0075,86.2079,8.21522,3492.63,2.53497,9.81808
10000,34.472,76.6071,8.20261,3479.09,2.2223,9.95975
7212,41.1285,125.616,9.59326,3511.83,3.05424,10.7719
1368,31.4199,58.1192,6.9293,3461.66,1.84976,8.15758
2675,37.6835,139.538,9.65992,3533.31,3.70288,10.684
302,41.0741,79.0884,9.07901,3466.52,1.9255,10.6726
7603,35.4232,85.9818,9.58893,3488.33,2.42728,10.9027
2202,31.701,59.014,5.69817,3462.42,1.86158,7.3195
3142,38.4161,86.4809,8.71206,3480.21,2.25116,10.6438
7036,33.4087,64.2582,6.6064,3466.38,1.9234,8.0275
7078,32.5825,87.9383,8.157,3498.69,2.69894,8.98016
687,29.6787,111.765,10.5858,3535.06,3.76583,12.0103
1028,39.2928,91.9315,9.18197,3484.29,2.33965,10.6552
3481,39.5158,106.098,9.22908,3498.17,2.68494,10.8715
6744,46.8975,85.0158,8.24205,3459.09,1.8128,9.11595
5047,38.5666,59.8338,6.17567,3432.29,1.55144,6.92688
7180,0,0,0,3166.59,0,0
1189,28.9342,85.1035,8.37984,3507.65,2.94128,9.92067
310,40.1774,111.091,9.47046,3501.13,2.76501,11.3656
2823,33.924,90.126,10.0174,3497.13,2.65671,11.7718
5103,27.7915,98.0744,9.88973,3528.23,3.52893,11.3993
6993,34.3876,110.035,10.7096,3517.23,3.19984,11.2037
1636,0,0,0,3166.59,0,0
9924,30.8105,84.2618,7.52091,3500.01,2.73484,8.76743
6203,37.1322,58.8798,6.27334,3436.77,1.58568,7.29632
3293,40.8023,59.621,6.64168,3420.68,1.46122,7.72847
3730,44.7434,70.0587,6.06439,3434.17,1.56579,6.92542
1323,35.4552,105.685,10.1009,3509.11,2.98081,11.5669
4750,33.9926,108.158,10.0936,3516.56,3.1818,11.1982
2065,0,0,0,3166.59,0,0
8128,38.321,59.3071,6.90305,3431.8,1.54764,7.99585
9227,41.7768,87.2192,8.70694,3474.05,2.08774,10.5136
8772,33.3143,98.4864,9.56778,3508.21,2.95628,11.0839
298,42.9445,81.599,9.41393,3464.89,1.9001,10.3357
6133,0,0,0,3166.59,0,0
6440,44.2362,69.0011,6.25729,3433.39,1.55983,6.704
3490,33.4806,99.0108,7.06683,3508.24,2.95726,8.35901
3625,36.5901,84.1611,8.24218,3482.47,2.3001,9.38321
6694,36.384,43.6877,4.45332,3384.49,1.20074,4.73058
6457,0,0,0,3166.59,0,0
7280,0,0,0,3166.59,0,0
632,33.9763,55.2409,5.72931,3441.7,1.62587,6.64373
447,26.0513,94.9282,10.1627,3531.67,3.64389,11.9766
7079,36.3145,115.717,9.36551,3516.73,3.18653,10.3436
8749,33.9391,48.1172,5.518,3415.49,1.41775,6.33377
4788,34.1923,79.1691,7.79142,3483.17,2.31541,9.66827
6375,33.0694,89.8732,9.68714,3499.38,2.71771,11.0123
5222,32.7656,97.8766,9.88811,3509.35,2.98717,11.178
3895,31.4254,95.2405,10.4143,3510.96,3.03069,12.0216
