TrialNumber,Accumulation size Dry Gas,Accumulation size Dry Gas,Accumulation size Dry Gas from Assoc. Gas,Accumulation size Dry Gas from Assoc. Gas,Accumulation size Dry Gas from Non Assoc. Gas,Accumulation size Dry Gas from Non Assoc. Gas,Accumulation size NGL,Accumulation size NGL,Accumulation size NGL from Assoc. Gas,Accumulation size NGL from Assoc. Gas,Accumulation size NGL from Non Assoc. Gas,Accumulation size NGL from Non Assoc. Gas,Average gross pay,Average net pay,Condensate yield,Depth of crest,Dry gas shrinkage factor,Expansion factor gas (1/Bg),Fraction HC gas losses / fuel use,Gas saturation,Gross rock volume - result,HC bearing gross rock volume,HC pore volume,HC water contact,HC water contact - result,Inplace.Accumulation size Assoc. Gas,Inplace.Accumulation size Condensate,Inplace.Accumulation size Gas,Inplace.Accumulation size HC liquid,Inplace.Accumulation size Non Assoc. Gas,Inplace.Accumulation size Oil,Inplace.Accumulation size Total Resources,Inplace.Yield factor Assoc. Gas,Inplace.Yield factor Condensate,Inplace.Yield factor Non Assoc. Gas,Inplace.Yield factor Oil,Net rock volume - result,Net/gross ratio,NGL yield from non-assoc. gas,Non Assoc. Gas gross rock volume,Non Assoc. Gas pore volume,Porosity,Productive area,Recoverable.Accumulation size Assoc. Gas,Recoverable.Accumulation size Condensate,Recoverable.Accumulation size Gas,Recoverable.Accumulation size HC liquid,Recoverable.Accumulation size Non Assoc. Gas,Recoverable.Accumulation size Oil,Recoverable.Accumulation size Total Resources,Recoverable.Yield factor Assoc. Gas,Recoverable.Yield factor Condensate,Recoverable.Yield factor Non Assoc. Gas,Recoverable.Yield factor Oil,Recovery factor Condensate,Recovery factor Non Assoc. Gas,Reservoir thickness,Spill point depth,Wet gas shrinkage factor
6126,108.92,78.1602,0,0,78.1602,108.92,0,0,0,0,0,0,39.8432,30.308,17.4884,3577.76,0.94,257.689,0,0.753628,316.53,150.199,12.733,3535.17,3535.17,0,2.02643,115.873,2.02643,115.873,0,21.426,0,17.7363,1014.17,0,114.254,0.760683,0,150.199,12.733,0.147878,3.76975,0,1.07385,83.1491,1.07385,83.1491,0,14.9948,0,9.39884,727.759,0,0.529922,0.717589,49.6497,3695,1
6733,106.154,75.7396,0,0,75.7396,106.154,0,0,0,0,0,0,45.9809,34.5656,16.8673,3469.56,0.94,257.715,0,0.8043,387.194,124.052,12.4083,3498.65,3498.65,0,1.90482,112.93,1.90482,112.93,0,20.8116,0,20.426,1210.99,0,93.2544,0.751738,0,124.052,12.4083,0.165434,2.6979,0,0.97915,80.574,0.97915,80.574,0,14.4689,0,10.4998,864.024,0,0.514039,0.713488,61.0482,3695,1
6894,95.2684,65.4169,0,0,65.4169,95.2684,0,0,0,0,0,0,38.5973,28.278,17.2349,3489.19,0.94,264.276,0,0.800845,306.073,124.787,10.8594,3518.46,3518.46,0,1.74675,101.349,1.74675,101.349,0,18.7148,0,19.106,1108.56,0,91.4242,0.732643,0,124.787,10.8594,0.148319,3.23305,0,0.979036,69.5924,0.979036,69.5924,0,12.6303,0,10.7087,761.204,0,0.560491,0.686659,47.973,3695,1
5469,102.642,81.0253,0,0,81.0253,102.642,0,0,0,0,0,0,37.1689,32.1372,17.842,3537.7,0.94,257.79,0,0.816168,297.762,106.325,11.9943,3504.66,3504.66,0,1.94823,109.194,1.94823,109.194,0,20.2295,0,21.1922,1187.77,0,91.9314,0.864627,0,106.325,11.9943,0.159857,2.86059,0,0.976784,86.1971,0.976784,86.1971,0,15.408,0,10.6251,937.624,0,0.50137,0.789398,46.6426,3695,1
3501,102.67,71.3067,0,0,71.3067,102.67,0,0,0,0,0,0,42.7252,31.5918,18.0914,3524.35,0.94,261.062,0,0.71639,345.575,159.13,11.8472,3533.91,3533.91,0,1.976,109.223,1.976,109.223,0,20.2623,0,16.7937,928.266,0,117.664,0.739418,0,159.13,11.8472,0.140548,3.72451,0,1.15637,75.8582,1.15637,75.8582,0,13.8566,0,9.82775,644.703,0,0.585206,0.694524,54.3185,3695,1
5123,114.805,84.8451,0,0,84.8451,114.805,0,0,0,0,0,0,34.3385,29.6662,17.4522,3477.74,0.94,253.501,0,0.867452,266.355,107.248,13.6426,3514.39,3514.39,0,2.13149,122.133,2.13149,122.133,0,22.5791,0,23.0044,1318.14,0,92.6555,0.863935,0,107.248,13.6426,0.169739,3.12327,0,1.25411,90.2607,1.25411,90.2607,0,16.3656,0,13.5352,974.154,0,0.588373,0.739037,41.6266,3695,1
2017,74.0879,54.1322,0,0,54.1322,74.0879,0,0,0,0,0,0,36.9857,31.1542,16.8428,3429.15,0.94,255.036,0,0.822512,272.817,72.0159,8.75109,3467.9,3467.9,0,1.3275,78.8169,1.3275,78.8169,0,14.5231,0,21.8838,1299.3,0,60.6612,0.84233,0,72.0159,8.75109,0.175392,1.94713,0,0.69339,57.5875,0.69339,57.5875,0,10.3347,0,11.4305,949.331,0,0.522329,0.730649,42.6573,3695,1
4636,129.48,84.7069,0,0,84.7069,129.48,0,0,0,0,0,0,30.7694,25.5725,16.9938,3501.73,0.94,257.637,0,0.819732,230.72,142.44,15.1394,3558.07,3558.07,0,2.3408,137.744,2.3408,137.744,0,25.4021,0,19.7733,1163.56,0,118.382,0.831102,0,142.44,15.1394,0.15601,4.62926,0,1.24655,90.1137,1.24655,90.1137,0,16.3335,0,10.5299,761.212,0,0.53253,0.654211,35.9573,3695,1
8207,100.796,76.5616,0,0,76.5616,100.796,0,0,0,0,0,0,38.3427,30.9918,17.4557,3528.28,0.94,251.464,0,0.817671,307.549,116.168,12.0749,3510.92,3510.92,0,1.87177,107.23,1.87177,107.23,0,19.8242,0,19.9343,1141.99,0,93.8967,0.808284,0,116.168,12.0749,0.157273,3.02973,0,0.977149,81.4485,0.977149,81.4485,0,14.6133,0,10.4066,867.426,0,0.522046,0.759572,48.2098,3695,1
436,118.458,80.9059,0,0,80.9059,118.458,0,0,0,0,0,0,40.4386,31.6241,17.8463,3496.61,0.94,251.246,0,0.834549,322.213,141.505,14.203,3527.27,3527.27,0,2.24897,126.019,2.24897,126.019,0,23.3472,0,20.3231,1138.78,0,110.661,0.782029,0,141.505,14.203,0.153792,3.49926,0,1.18372,86.0701,1.18372,86.0701,0,15.5937,0,10.6968,777.782,0,0.526339,0.682994,50.5617,3695,1
3473,112.961,84.2238,0,0,84.2238,112.961,0,0,0,0,0,0,38.2793,31.8562,17.1803,3545.34,0.94,265.369,0,0.839566,302.655,124.116,12.8232,3518.8,3518.8,0,2.06458,120.172,2.06458,120.172,0,22.1839,0,19.9882,1163.44,0,103.29,0.832206,0,124.116,12.8232,0.147871,3.24239,0,1.05924,89.5998,1.05924,89.5998,0,16.0601,0,10.255,867.457,0,0.513052,0.745598,47.4258,3695,1
8706,102.844,69.186,0,0,69.186,102.844,0,0,0,0,0,0,36.8273,32.162,17.8536,3572.41,0.94,259.974,0,0.772197,294.292,105.734,11.917,3505.05,3505.05,0,1.95334,109.409,1.95334,109.409,0,20.2706,0,21.1538,1184.84,0,92.34,0.87332,0,105.734,11.917,0.167127,2.87109,0,0.958776,73.6022,0.958776,73.6022,0,13.2813,0,10.3831,797.078,0,0.490839,0.672728,46.0874,3695,1
458,117.796,80.0666,0,0,80.0666,117.796,0,0,0,0,0,0,41.5819,31.5129,17.7512,3537.58,0.94,261.978,0,0.86879,342.308,120.977,13.5451,3506.47,3506.47,0,2.2245,125.315,2.2245,125.315,0,23.2049,0,24.2631,1366.85,0,91.6822,0.757851,0,120.977,13.5451,0.170053,2.90936,0,1.20516,85.1772,1.20516,85.1772,0,15.4656,0,13.1449,929.048,0,0.541765,0.679702,53.7924,3695,1
639,97.7468,76.3811,0,0,76.3811,97.7468,0,0,0,0,0,0,40.9907,30.4558,17.2958,3521.83,0.94,255.699,0,0.760046,327.997,142.629,11.5157,3526.63,3526.63,0,1.79852,103.986,1.79852,103.986,0,19.2079,0,16.9716,981.255,0,105.972,0.742994,0,142.629,11.5157,0.142974,3.47954,0,1.02165,81.2564,1.02165,81.2564,0,14.6257,0,9.64073,766.77,0,0.568051,0.781418,51.4908,3695,1
8760,108.538,79.81,0,0,79.81,108.538,0,0,0,0,0,0,36.5906,33.9275,17.528,3564.52,0.94,260.446,0,0.786412,291.112,107.955,12.5539,3507.99,3507.99,0,2.02388,115.466,2.02388,115.466,0,21.3553,0,20.2191,1153.53,0,100.097,0.927217,0,107.955,12.5539,0.15948,2.95033,0,1.10682,84.9042,1.10682,84.9042,0,15.3216,0,11.0574,848.216,0,0.546877,0.73532,45.5789,3695,1
3721,153.832,106.219,0,0,106.219,153.832,0,0,0,0,0,0,35.474,27.4093,17.864,3457.31,0.94,257.968,0,0.722943,237.008,213.019,17.9637,3618.33,3618.33,0,2.92345,163.651,2.92345,163.651,0,30.322,0,17.7618,994.283,0,164.591,0.772659,0,213.019,17.9637,0.150968,6.00495,0,1.56485,112.999,1.56485,112.999,0,20.4832,0,9.50748,686.54,0,0.535276,0.690487,36.956,3695,1
1294,109.03,73.6687,0,0,73.6687,109.03,0,0,0,0,0,0,36.7523,27.3966,17.2789,3574.92,0.94,259.785,0,0.80966,287.287,119.675,12.643,3519.32,3519.32,0,2.00416,115.989,2.00416,115.989,0,21.4232,0,22.4655,1300.17,0,89.2105,0.745441,0,119.675,12.643,0.175037,3.25626,0,1.07386,78.3709,1.07386,78.3709,0,14.1948,0,12.0374,878.494,0,0.535815,0.675674,44.9676,3695,1
5591,110.666,82.1241,0,0,82.1241,110.666,0,0,0,0,0,0,35.8518,28.038,18.3579,3512.21,0.94,254.265,0,0.770169,277.843,134.193,13.1112,3534.42,3534.42,0,2.16127,117.73,2.16127,117.73,0,21.8717,0,20.5941,1121.81,0,104.946,0.782055,0,134.193,13.1112,0.162215,3.74299,0,1.15085,87.366,1.15085,87.366,0,15.7778,0,10.9661,832.485,0,0.53249,0.742089,43.4593,3695,1
7431,107.486,79.8331,0,0,79.8331,107.486,0,0,0,0,0,0,33.3396,29.184,17.9175,3609.1,0.94,256.28,0,0.811725,256.426,105.27,12.6343,3515.66,3515.66,0,2.0488,114.346,2.0488,114.346,0,21.1928,0,22.2336,1240.89,0,92.1488,0.875354,0,105.27,12.6343,0.168909,3.15751,0,1.12546,84.9288,1.12546,84.9288,0,15.3443,0,12.2136,921.649,0,0.549328,0.742733,40.0446,3695,1
7181,109.677,76.2103,0,0,76.2103,109.677,0,0,0,0,0,0,39.0003,26.9903,17.9234,3517.43,0.94,256.793,0,0.860148,308.637,131.762,12.8662,3523.36,3523.36,0,2.09126,116.678,2.09126,116.678,0,21.6256,0,22.9338,1279.55,0,91.1867,0.692054,0,131.762,12.8662,0.164038,3.3785,0,1.25772,81.0748,1.25772,81.0748,0,14.8313,0,13.7928,889.107,0,0.601416,0.69486,48.3841,3695,1
2224,124.114,87.651,0,0,87.651,124.114,0,0,0,0,0,0,32.1672,24.4326,16.7412,3585.87,0.94,252.896,0,0.873038,244.477,127.539,14.7841,3540.55,3540.55,0,2.21044,132.036,2.21044,132.036,0,24.316,0,22.8179,1362.98,0,96.8728,0.759552,0,127.539,14.7841,0.174807,3.96489,0,1.07643,93.2458,1.07643,93.2458,0,16.6877,0,11.1118,962.559,0,0.486977,0.706216,38.1433,3695,1
7198,63.1035,42.5417,0,0,42.5417,63.1035,0,0,0,0,0,0,40.9009,38.1403,17.5857,3575.77,0.94,251.215,0,0.785276,295.145,63.606,7.56701,3432.78,3432.78,0,1.18055,67.1314,1.18055,67.1314,0,12.4198,0,19.9037,1131.81,0,59.3131,0.932507,0,63.606,7.56701,0.162462,1.55513,0,0.632348,45.2572,0.632348,45.2572,0,8.20935,0,10.6612,763.022,0,0.535638,0.674158,46.2238,3695,1
8057,67.7448,48.4378,0,0,48.4378,67.7448,0,0,0,0,0,0,45.4845,39.0473,17.4074,3492,0.94,256.025,0,0.81782,334.055,65.577,7.97096,3418.33,3418.33,0,1.25453,72.0689,1.25453,72.0689,0,13.3204,0,22.2845,1280.17,0,56.2962,0.858475,0,65.577,7.97096,0.173131,1.44174,0,0.667652,51.5295,0.667652,51.5295,0,9.29478,0,11.8596,915.329,0,0.532192,0.715004,52.4646,3695,1
2342,83.8139,60.1488,0,0,60.1488,83.8139,0,0,0,0,0,0,47.5716,37.9435,17.247,3457.7,0.94,253.039,0,0.806958,391.963,110.883,9.97803,3483.89,3483.89,0,1.53781,89.1638,1.53781,89.1638,0,16.4657,0,17.3879,1008.17,0,88.4415,0.797609,0,110.883,9.97803,0.13981,2.33087,0,0.799443,63.988,0.799443,63.988,0,11.5124,0,9.03923,723.507,0,0.519857,0.717646,61.8228,3695,1
1138,113.43,77.6776,0,0,77.6776,113.43,0,0,0,0,0,0,40.2375,30.5099,17.4184,3531.22,0.94,253.499,0,0.861526,328.605,115.839,13.4793,3505.34,3505.34,0,2.10189,120.67,2.10189,120.67,0,22.3046,0,23.9301,1373.84,0,87.8343,0.758244,0,115.839,13.4793,0.178129,2.87888,0,1.06405,82.6357,1.06405,82.6357,0,14.899,0,12.1143,940.814,0,0.506235,0.684806,51.5883,3695,1
6626,88.1717,65.6535,0,0,65.6535,88.1717,0,0,0,0,0,0,39.5602,32.8328,17.0843,3486.23,0.94,256.067,0,0.755286,321.284,105.335,10.3727,3497.35,3497.35,0,1.6025,93.7997,1.6025,93.7997,0,17.3065,0,18.3305,1072.95,0,87.4224,0.829946,0,105.335,10.3727,0.157094,2.66265,0,0.784591,69.8441,0.784591,69.8441,0,12.478,0,8.97472,798.927,0,0.489605,0.744609,50.4126,3695,1
1502,158.352,106.458,0,0,106.458,158.352,0,0,0,0,0,0,33.7078,27.7444,16.8777,3452.24,0.94,257.12,0,0.844859,250.322,173.534,18.5526,3572.71,3572.71,0,2.8432,168.459,2.8432,168.459,0,31.0468,0,19.9058,1179.41,0,142.833,0.823085,0,173.534,18.5526,0.153742,5.14817,0,1.44812,113.253,1.44812,113.253,0,20.4091,0,10.1385,792.908,0,0.509325,0.67229,39.0729,3695,1
1725,106.986,77.349,0,0,77.349,106.986,0,0,0,0,0,0,38.5055,27.6268,17.9566,3522,0.94,252.698,0,0.831333,305.405,124.053,12.7539,3518.04,3518.04,0,2.04373,113.815,2.04373,113.815,0,21.0987,0,22.962,1278.75,0,89.0049,0.717478,0,124.053,12.7539,0.172366,3.22169,0,1.03835,82.2862,1.03835,82.2862,0,14.8148,0,11.6662,924.513,0,0.508065,0.722982,47.8663,3695,1
4838,113.876,83.3838,0,0,83.3838,113.876,0,0,0,0,0,0,33.4059,31.1359,17.528,3616.06,0.94,256.154,0,0.812857,256.552,106.659,13.3921,3516.97,3516.97,0,2.12343,121.145,2.12343,121.145,0,22.4056,0,21.3601,1218.63,0,99.4111,0.932048,0,106.659,13.3921,0.16573,3.19282,0,1.08501,88.7062,1.08501,88.7062,0,15.9363,0,10.9143,892.317,0,0.510968,0.732232,40.0646,3695,1
1231,79.1157,54.7952,0,0,54.7952,79.1157,0,0,0,0,0,0,44.821,36.6494,16.6937,3360.49,0.94,257.452,0,0.863088,327.471,77.3637,9.25728,3451.99,3451.99,0,1.40504,84.1657,1.40504,84.1657,0,15.4961,0,22.2108,1330.49,0,63.2591,0.817684,0,77.3637,9.25728,0.169553,1.72606,0,0.821599,58.2928,0.821599,58.2928,0,10.581,0,12.9878,921.493,0,0.584753,0.692596,51.4064,3695,1
4887,115.27,80.3724,0,0,80.3724,115.27,0,0,0,0,0,0,40.3594,37.7285,18.1461,3470.45,0.94,254.366,0,0.829292,329.132,107.169,13.6513,3497.08,3497.08,0,2.22521,122.627,2.22521,122.627,0,22.7556,0,22.2114,1224.03,0,100.183,0.934813,0,107.169,13.6513,0.164313,2.65537,0,1.14142,85.5026,1.14142,85.5026,0,15.4564,0,11.3934,853.463,0,0.51295,0.697256,51.673,3695,1
6907,116.852,79.5017,0,0,79.5017,116.852,0,0,0,0,0,0,36.0956,26.6204,17.224,3607.42,0.94,254.88,0,0.79736,280.495,144.194,13.8108,3541.33,3541.33,0,2.14113,124.311,2.14113,124.311,0,22.9534,0,20.1342,1168.96,0,106.343,0.737497,0,144.194,13.8108,0.162876,3.99479,0,1.04413,84.5763,1.04413,84.5763,0,15.204,0,9.81854,795.317,0,0.487655,0.68036,43.8827,3695,1
1196,113.141,78.4254,0,0,78.4254,113.141,0,0,0,0,0,0,47.9574,36.599,17.0437,3581.26,0.94,254.984,0,0.788957,408.127,151.711,13.3666,3515.88,3515.88,0,2.05142,120.362,2.05142,120.362,0,22.2026,0,17.7183,1039.58,0,115.779,0.763158,0,151.711,13.3666,0.146332,3.16345,0,1.14459,83.4312,1.14459,83.4312,0,15.1127,0,9.88593,720.606,0,0.557949,0.693167,64.4536,3695,1
1913,103.633,77.8629,0,0,77.8629,103.633,0,0,0,0,0,0,37.2787,25.1925,17.7887,3465.16,0.94,253.376,0,0.761801,291.961,154.549,12.3211,3545.27,3545.27,0,1.96116,110.248,1.96116,110.248,0,20.419,0,18.7775,1055.59,0,104.442,0.675788,0,154.549,12.3211,0.154857,4.14577,0,1.0437,82.8329,1.0437,82.8329,0,14.9117,0,9.99312,793.098,0,0.532186,0.751333,45.7146,3695,1
852,108.216,79.1054,0,0,79.1054,108.216,0,0,0,0,0,0,48.0742,37.119,17.7784,3612.73,0.94,253.609,0,0.796606,408.612,153.988,12.8541,3517.35,3517.35,0,2.04671,115.123,2.04671,115.123,0,21.3207,0,17.2141,968.257,0,118.897,0.77212,0,153.988,12.8541,0.135715,3.20313,0,1.16822,84.1547,1.16822,84.1547,0,15.2575,0,9.82545,707.794,0,0.57078,0.730998,64.5326,3695,1
7349,105.451,74.1755,0,0,74.1755,105.451,0,0,0,0,0,0,41.2419,30.7974,17.4676,3524.35,0.94,262.863,0,0.727099,331.448,139.585,12.0847,3523.56,3523.56,0,1.95954,112.181,1.95954,112.181,0,20.7411,0,18.7992,1076.23,0,104.235,0.74675,0,139.585,12.0847,0.159451,3.38455,0,1.02033,78.9102,1.02033,78.9102,0,14.2315,0,9.78867,757.039,0,0.520696,0.703415,52.0453,3695,1
5791,103.582,77.881,0,0,77.881,103.582,0,0,0,0,0,0,38.2869,27.3386,16.7739,3491.72,0.94,260.982,0,0.786469,301.101,142.507,11.9561,3533.84,3533.84,0,1.84837,110.193,1.84837,110.193,0,20.297,0,18.1646,1082.91,0,101.757,0.714046,0,142.507,11.9561,0.149398,3.72209,0,0.990402,82.8521,0.990402,82.8521,0,14.8616,0,9.73305,814.218,0,0.535825,0.75188,47.1769,3695,1
7911,109.421,78.7939,0,0,78.7939,109.421,0,0,0,0,0,0,38.4128,27.4338,17.567,3548.62,0.94,258.866,0,0.754479,302.782,156.254,12.7333,3543.23,3543.23,0,2.04489,116.405,2.04489,116.405,0,21.5335,0,18.3243,1043.11,0,111.594,0.714184,0,156.254,12.7333,0.151235,4.06776,0,1.06185,83.8233,1.06185,83.8233,0,15.0956,0,9.51532,751.145,0,0.519272,0.720101,47.446,3695,1
6680,109.147,84.8151,0,0,84.8151,109.147,0,0,0,0,0,0,32.7141,23.3423,18.2063,3532.54,0.94,254.821,0,0.796552,249.771,139.149,12.9031,3548.08,3548.08,0,2.11401,116.114,2.11401,116.114,0,21.5539,0,21.292,1169.48,0,99.2867,0.713526,0,139.149,12.9031,0.163151,4.2535,0,1.23741,90.2289,1.23741,90.2289,0,16.3436,0,12.463,908.771,0,0.585339,0.777072,38.9853,3695,1
2750,49.6763,36.8422,0,0,36.8422,49.6763,0,0,0,0,0,0,39.8151,33.8611,17.5816,3488.76,0.94,256.029,0,0.761531,287.327,59.1527,5.8449,3423.82,3423.82,0,0.929136,52.8472,0.929136,52.8472,0,9.77686,0,18.4693,1050.49,0,50.307,0.85046,0,59.1527,5.8449,0.152567,1.48569,0,0.521654,39.1938,0.521654,39.1938,0,7.08353,0,10.3694,779.093,0,0.56144,0.741645,44.9738,3695,1
1065,117.883,78.5634,0,0,78.5634,117.883,0,0,0,0,0,0,35.0358,29.1367,17.0334,3572.42,0.94,262.727,0,0.859271,273.391,108.755,13.5165,3513.68,3513.68,0,2.13612,125.408,2.13612,125.408,0,23.132,0,23.6183,1386.59,0,90.4435,0.831627,0,108.755,13.5165,0.173923,3.10411,0,1.06454,83.5781,1.06454,83.5781,0,15.0573,0,11.7702,924.092,0,0.498352,0.66645,42.7487,3695,1
4101,101.222,76.3765,0,0,76.3765,101.222,0,0,0,0,0,0,40.8028,35.8536,16.8113,3458.7,0.94,256.612,0,0.719875,325.751,143.468,11.8826,3527.81,3527.81,0,1.81029,107.683,1.81029,107.683,0,19.8387,0,14.3598,854.176,0,126.066,0.878705,0,143.468,11.8826,0.130935,3.51614,0,0.961835,81.2516,0.961835,81.2516,0,14.5651,0,7.6296,644.515,0,0.531316,0.754545,51.1299,3695,1
6519,89.8334,67.1303,0,0,67.1303,89.8334,0,0,0,0,0,0,32.2869,27.1303,17.6678,3562,0.94,254.036,0,0.850826,250.337,92.9655,10.6527,3505.36,3505.36,0,1.68847,95.5674,1.68847,95.5674,0,17.6885,0,21.6143,1223.37,0,78.118,0.84029,0,92.9655,10.6527,0.160276,2.87936,0,0.798906,71.4153,0.798906,71.4153,0,12.7553,0,10.2269,914.197,0,0.473155,0.747276,39.0754,3695,1
5571,121.764,83.0593,0,0,83.0593,121.764,0,0,0,0,0,0,33.6138,28.5849,17.4401,3537.11,0.94,248.542,0,0.846828,257.231,114.393,14.7583,3524.16,3524.16,0,2.25912,129.536,2.25912,129.536,0,23.9462,0,23.2232,1331.6,0,97.2787,0.850392,0,114.393,14.7583,0.179152,3.40315,0,1.23498,88.3609,1.23498,88.3609,0,16.0285,0,12.6953,908.327,0,0.546664,0.682134,40.1729,3695,1
2060,116.512,81.1564,0,0,81.1564,116.512,0,0,0,0,0,0,44.2994,29.5328,16.7406,3519.55,0.94,261.619,0,0.783162,362.008,157.139,13.4158,3528.82,3528.82,0,2.07498,123.948,2.07498,123.948,0,22.8266,0,19.8072,1183.18,0,104.759,0.666664,0,157.139,13.4158,0.163521,3.54721,0,1.09711,86.3366,1.09711,86.3366,0,15.5517,0,10.4727,824.145,0,0.528735,0.696552,56.9692,3695,1
6889,109.793,79.479,0,0,79.479,109.793,0,0,0,0,0,0,37.3941,29.3525,17.7954,3419.41,0.94,254.681,0,0.785449,292.294,130.778,12.9866,3527.2,3527.2,0,2.07852,116.801,2.07852,116.801,0,21.6335,0,20.2478,1137.81,0,102.654,0.784949,0,130.778,12.9866,0.161064,3.4973,0,1.15932,84.5522,1.15932,84.5522,0,15.3151,0,11.2934,823.659,0,0.55776,0.723898,45.7678,3695,1
2276,111.733,86.9442,0,0,86.9442,111.733,0,0,0,0,0,0,32.1902,27.0234,17.1977,3588.51,0.94,256.986,0,0.823299,244.279,120.583,13.0975,3534.51,3534.51,0,2.04421,118.865,2.04421,118.865,0,21.9447,0,20.1941,1174.23,0,101.228,0.83949,0,120.583,13.0975,0.157157,3.74594,0,1.10472,92.4938,1.10472,92.4938,0,16.5901,0,10.9132,913.719,0,0.540413,0.778142,38.1117,3695,1
9375,101.581,72.5762,0,0,72.5762,101.581,0,0,0,0,0,0,37.7355,30.0085,17.9191,3587.99,0.94,251.548,0,0.843048,303.46,107.624,12.1649,3504.35,3504.35,0,1.93641,108.065,1.93641,108.065,0,20.0287,0,22.6253,1262.64,0,85.5862,0.795233,0,107.624,12.1649,0.168597,2.85207,0,1.10506,77.2087,1.10506,77.2087,0,14.0314,0,12.9117,902.116,0,0.570675,0.714468,47.5548,3695,1
2727,127.659,90.227,0,0,90.227,127.659,0,0,0,0,0,0,31.9704,25.6256,17.0484,3555.78,0.94,267.741,0,0.808711,243.043,130.13,14.3633,3543.3,3543.3,0,2.3153,135.808,2.3153,135.808,0,25.0524,0,22.1976,1302.04,0,104.304,0.80154,0,130.13,14.3633,0.170278,4.07031,0,1.29572,95.9861,1.29572,95.9861,0,17.3658,0,12.4226,920.253,0,0.559635,0.706779,37.9152,3695,1
9191,138.281,93.9369,0,0,93.9369,138.281,0,0,0,0,0,0,37.6966,28.2108,17.0981,3509.9,0.94,251.69,0,0.789602,289.036,188.951,16.5505,3568.54,3568.54,0,2.51525,147.107,2.51525,147.107,0,27.1441,0,17.7876,1040.33,0,141.404,0.748365,0,188.951,16.5505,0.148232,5.01242,0,1.48421,99.9328,1.48421,99.9328,0,18.2151,0,10.4962,706.716,0,0.590087,0.67932,45.247,3695,1
7395,126.349,82.387,0,0,82.387,126.349,0,0,0,0,0,0,31.2165,29.2078,17.4331,3457.42,0.94,258.444,0,0.846081,235.362,108.358,14.7272,3526.36,3526.36,0,2.34325,134.413,2.34325,134.413,0,24.8469,0,23.1123,1325.77,0,101.385,0.935653,0,108.358,14.7272,0.171686,3.47117,0,1.16197,87.6458,1.16197,87.6458,0,15.8357,0,11.4609,864.482,0,0.495881,0.652061,36.6946,3695,1
5752,100.939,77.364,0,0,77.364,100.939,0,0,0,0,0,0,39.0717,36.2837,18.2222,3521.27,0.94,254.479,0,0.856258,311.596,91.8354,11.9488,3484.79,3484.79,0,1.95673,107.382,1.95673,107.382,0,19.9347,0,22.9442,1259.13,0,85.2824,0.928644,0,91.8354,11.9488,0.163628,2.35043,0,1.04894,82.3021,1.04894,82.3021,0,14.828,0,12.2997,965.054,0,0.536069,0.766443,48.8583,3695,1
3909,136.078,97.3278,0,0,97.3278,136.078,0,0,0,0,0,0,42.4579,30.711,17.8029,3526.29,0.94,255.539,0,0.870261,342.148,151.712,16.0416,3529.66,3529.66,0,2.57722,144.764,2.57722,144.764,0,26.8138,0,23.4854,1319.19,0,109.737,0.723326,0,151.712,16.0416,0.167975,3.57323,0,1.38231,103.54,1.38231,103.54,0,18.7171,0,12.5966,943.528,0,0.536357,0.715234,53.7667,3695,1
4324,108.133,80.9478,0,0,80.9478,108.133,0,0,0,0,0,0,40.8886,33.4055,17.9595,3521.93,0.94,263.11,0,0.763755,328.044,137.085,12.3805,3522.52,3522.52,0,2.06597,115.035,2.06597,115.035,0,21.3252,0,18.4467,1027.13,0,111.997,0.816988,0,137.085,12.3805,0.144736,3.35264,0,1.15249,86.1147,1.15249,86.1147,0,15.5699,0,10.2904,768.904,0,0.557846,0.748596,51.4984,3695,1
1602,112.411,80.8013,0,0,80.8013,112.411,0,0,0,0,0,0,36.7677,32.0589,17.2301,3640.58,0.94,255.786,0,0.843815,293.776,105.224,13.2388,3504.71,3504.71,0,2.06047,119.586,2.06047,119.586,0,22.0816,0,22.4581,1303.42,0,91.7476,0.871929,0,105.224,13.2388,0.171004,2.86185,0,1.15393,85.9588,1.15393,85.9588,0,15.5452,0,12.5772,936.905,0,0.560031,0.718805,46.0048,3695,1
1302,139.806,97.9334,0,0,97.9334,139.806,0,0,0,0,0,0,26.7738,24.6564,17.15,3541.99,0.94,253.413,0,0.828102,196.593,123.972,16.6194,3558.1,3558.1,0,2.55073,148.73,2.55073,148.73,0,27.4513,0,22.3419,1302.73,0,114.168,0.920914,0,123.972,16.6194,0.175787,4.63036,0,1.39897,104.184,1.39897,104.184,0,18.8416,0,12.2536,912.555,0,0.548461,0.700493,30.5535,3695,1
7222,97.1214,67.9889,0,0,67.9889,97.1214,0,0,0,0,0,0,35.7171,29.1038,17.007,3561.29,0.94,259.077,0,0.814915,282.334,105.83,11.2928,3508.45,3508.45,0,1.75717,103.321,1.75717,103.321,0,19.0552,0,20.3766,1198.13,0,86.2349,0.814842,0,105.83,11.2928,0.160697,2.96301,0,0.95779,72.3287,0.95779,72.3287,0,13.0671,0,11.1068,838.74,0,0.545076,0.70004,44.1762,3695,1
